timestamp,value,is_anomaly
4224,-0.2570193,3
4225,-0.144895,3
4226,-0.03416998,3
4227,-0.3130203,3
4228,-0.1413501,3
4229,-0.0752795,3
4230,-0.2697694,3
4231,-0.1722468,3
4232,-0.1608877,3
4233,-0.1380176,3
4234,-0.1822061,3
4235,-0.05807321,3
4236,-0.2106365,3
4237,-0.05597062,3
4238,-0.1686542,3
4239,-0.1864421,3
4240,-0.04673474,3
4241,-0.06517069,3
4242,-0.05935617,3
4243,-0.02398239,3
4244,-0.08944796,3
4245,-0.02293048,3
4246,-0.07459166,3
4247,-0.02494107,3
4248,-0.05742522,3
4249,-0.02430734,3
4250,-0.04023196,3
4251,-0.02614101,3
4252,0.001603552,3
4253,0.009317182,3
4254,0.02019917,3
4255,0.02278595,3
4256,0.05675735,3
4257,0.04757062,3
4258,0.03786192,3
4259,0.0769478,3
4260,0.03785279,3
4261,0.1167448,3
4262,0.1597877,3
4263,0.05541386,3
4264,0.0316521,3
4265,0.2130815,3
4266,0.03572714,3
4267,0.1307287,3
4268,0.2796955,3
4269,0.2533158,3
4270,0.2207095,3
4271,0.0521075,3
4272,0.1077394,3
4273,0.2569406,3
4274,0.08816214,3
4275,0.1906935,3
4276,0.2422832,3
4277,0.4769071,3
4278,0.2052881,3
4279,0.2034757,3
4280,0.2186305,3
4281,0.0870987,3
4282,0.3026238,3
4283,0.2580046,3
4284,0.2254536,3
4285,0.293832,3
4286,0.5544763,3
4287,0.3889408,3
4288,0.2026398,3
4289,0.1509611,3
4290,0.2485384,3
4291,0.2227433,3
4292,0.4446818,3
4293,0.2764016,3
4294,0.4123136,3
4295,0.2249366,3
4296,0.1185586,3
4297,0.4049194,3
4298,0.507435,3
4299,0.4495749,3
4300,0.1098244,3
4301,0.3525531,3
4302,0.1408918,3
4303,0.2359526,3
4304,0.4803987,3
4305,0.6378161,3
4306,0.1227155,3
4307,0.4182724,3
4308,0.1090884,3
4309,0.1392599,3
4310,0.4124914,3
4311,0.6400567,3
4312,0.288463,3
4313,0.008220223,3
4314,0.170549,3
4315,0.4340025,3
4316,0.6296607,3
4317,0.07770799,3
4318,0.4694192,3
4319,0.8901104,3
4320,0.3847175,3
4321,0.2466645,3
4322,0.1515984,3
4323,0.3968329,3
4324,0.2229146,3
4325,0.531653,3
4326,0.4687116,3
4327,0.3201879,3
4328,0.2873223,3
4329,0.4996075,3
4330,0.7464881,3
4331,0.2971425,3
4332,0.3740112,3
4333,0.4620191,3
4334,0.2019078,3
4335,0.2969741,3
4336,0.3924677,3
4337,0.2612681,3
4338,0.4936115,3
4339,0.1661702,3
4340,0.1450216,3
4341,0.1792172,3
4342,0.3825962,3
4343,0.7548304,3
4344,0.2143314,3
4345,0.1238539,3
4346,0.185111,3
4347,0.1093277,3
4348,0.4159049,3
4349,0.4415754,3
4350,0.1898412,3
4351,0.3608587,3
4352,0.1145878,3
4353,0.2736238,3
4354,0.2753558,3
4355,0.2856547,3
4356,0.1197468,3
4357,0.3277262,3
4358,0.3386706,3
4359,0.1454479,3
4360,0.1777875,3
4361,0.1508944,3
4362,0.2696102,3
4363,0.0549491,3
4364,0.1847394,3
4365,0.09318066,3
4366,0.1192408,3
4367,0.1858957,3
4368,0.1643415,3
4369,0.08774096,3
4370,0.06569503,3
4371,0.04012987,3
4372,0.2416083,3
4373,0.2172805,3
4374,0.003581119,3
4375,0.0692024,3
4376,0.01887383,3
4377,0.05051763,3
4378,0.08908896,3
4379,0.01578204,3
4380,0.03558264,3
4381,0.008796938,3
4382,0.02650222,3
4383,-0.001209704,3
4384,-0.009436598,3
4385,-0.001520995,3
4386,-0.0402017,3
4387,-0.042448,3
4388,-0.03782198,3
4389,-0.06699523,3
4390,-0.03816063,3
4391,-0.0592594,3
4392,-0.0857259,3
4393,-0.04469947,3
4394,-0.1249674,3
4395,-0.08114382,3
4396,-0.08288792,3
4397,-0.0708068,3
4398,-0.2543636,3
4399,-0.2653743,3
4400,-0.0586266,3
4401,-0.1631937,3
4402,-0.1808635,3
4403,-0.1030347,3
4404,-0.1741749,3
4405,-0.2433751,3
4406,-0.07467254,3
4407,-0.2613635,3
4408,-0.1364569,3
4409,-0.1952098,3
4410,-0.2336797,3
4411,-0.1602347,3
4412,-0.1868225,3
4413,-0.3113009,3
4414,-0.3914201,3
4415,-0.1437663,3
4416,-0.314734,3
4417,-0.3477886,3
4418,-0.1884326,3
4419,-0.2742138,3
4420,-0.2584887,3
4421,-0.176673,3
4422,-0.3242053,3
4423,-0.4913751,3
4424,-0.07519359,3
4425,-0.2041523,3
4426,-0.3421366,3
4427,-0.6392455,3
4428,-0.1562961,3
4429,-0.2575328,3
4430,-0.2892886,3
4431,-0.2099261,3
4432,-0.7345278,3
4433,-0.3252438,3
4434,-0.3560865,3
4435,-0.01630932,3
4436,-0.3874179,3
4437,-0.4736234,3
4438,-0.4822403,3
4439,-0.3179576,3
4440,-0.4113984,3
4441,-0.3995059,3
4442,-0.02404712,3
4443,-0.4266993,3
4444,-0.4592791,3
4445,-0.3714077,3
4446,-0.690556,3
4447,-0.5566519,3
4448,-0.223754,3
4449,-0.3250763,3
4450,-0.6037086,3
4451,-0.3359911,3
4452,-0.2409322,3
4453,-0.3787747,3
4454,-0.225712,3
4455,-0.6595504,3
4456,-0.04300943,3
4457,-0.4421686,3
4458,-0.4261083,3
4459,-0.3794152,3
4460,-0.6266906,3
4461,-0.727093,3
4462,-0.2799128,3
4463,-0.1622701,3
4464,-0.2801518,3
4465,-0.4823333,3
4466,-0.5832756,3
4467,-0.2444705,3
4468,-0.7735106,3
4469,-0.3826048,3
4470,-0.2383405,3
4471,-0.1801782,3
4472,-0.359561,3
4473,-0.5646754,3
4474,-0.3718216,3
4475,-0.07184251,3
4476,-0.2731601,3
4477,-0.3729126,3
4478,-0.1876483,3
4479,-0.3175667,3
4480,-0.4183893,3
4481,-0.441695,3
4482,-0.3212704,3
4483,-0.2519119,3
4484,-0.2973065,3
4485,-0.4140542,3
4486,-0.08209742,3
4487,-0.2359146,3
4488,-0.3545752,3
4489,-0.1850666,3
4490,-0.3163601,3
4491,-0.01116963,3
4492,-0.02150685,3
4493,-0.2483408,3
4494,-0.2590815,3
4495,-0.6124055,3
4496,-0.2728144,3
4497,-0.1049227,3
4498,-0.116235,3
4499,-0.259472,3
4500,-0.1426463,3
4501,-0.2111641,3
4502,-0.06289851,3
4503,-0.1801636,3
4504,-0.1131857,3
4505,-0.0187184,3
4506,-0.05733069,3
4507,-0.05032449,3
4508,-0.06905466,3
4509,-0.05841229,3
4510,-0.08619462,3
4511,-0.03015252,3
4512,-0.02166431,3
4513,-0.03977254,3
4514,-0.0377776,3
4515,-0.02344212,3
4516,-0.0306829,3
4517,-0.005827046,3
4518,0.008009692,3
4519,0.005685959,3
4520,0.02103868,3
4521,0.05126842,3
4522,0.02067657,3
4523,0.07290843,3
4524,0.04272012,3
4525,0.08051684,3
4526,0.04231156,3
4527,0.01910025,3
4528,0.1379708,3
4529,0.1574496,3
4530,0.1396851,3
4531,0.09402198,3
4532,0.1301638,3
4533,0.0811933,3
4534,0.04753547,3
4535,0.304907,3
4536,0.05375483,3
4537,0.03632219,3
4538,0.3722979,3
4539,0.3147385,3
4540,0.1324473,3
4541,0.3378457,3
4542,0.2176502,3
4543,0.2632177,3
4544,0.2950321,3
4545,0.3508126,3
4546,0.2072441,3
4547,0.1500096,3
4548,0.3755178,3
4549,0.2893127,3
4550,0.1612712,3
4551,0.1838555,3
4552,0.2401463,3
4553,0.3042552,3
4554,0.4906043,3
4555,0.1559044,3
4556,0.1889796,3
4557,0.4688901,3
4558,0.2221163,3
4559,0.3927214,3
4560,0.09629287,3
4561,0.248166,3
4562,0.373252,3
4563,0.1322978,3
4564,0.3780223,3
4565,0.336895,3
4566,0.4871247,3
4567,0.5407741,3
4568,0.1942991,3
4569,0.1206742,3
4570,0.5237513,3
4571,0.303475,3
4572,0.2555603,3
4573,0.1706097,3
4574,0.4573898,3
4575,0.6674176,3
4576,0.4507645,3
4577,0.2655835,3
4578,0.01672319,3
4579,0.5475482,3
4580,0.4604434,3
4581,0.4548371,3
4582,0.4213495,3
4583,0.3505263,3
4584,0.2758703,3
4585,0.2591988,3
4586,0.3249267,3
4587,0.5518613,3
4588,0.3266999,3
4589,0.0927676,3
4590,0.2793574,3
4591,0.4796932,3
4592,0.197404,3
4593,0.3412021,3
4594,0.4442987,3
4595,0.2767617,3
4596,0.4223186,3
4597,0.268198,3
4598,0.3534666,3
4599,0.5133945,3
4600,0.2740715,3
4601,0.2050089,0
4602,0.2666058,0
4603,0.3016233,0
4604,0.3144758,0
4605,0.3183454,0
4606,0.3224936,0
4607,0.3189843,0
4608,0.3184299,0
4609,0.3145403,0
4610,0.3150678,0
4611,0.3079891,0
4612,0.3023516,0
4613,0.2979139,0
4614,0.2960455,0
4615,0.2915556,0
4616,0.2836103,0
4617,0.2799492,0
4618,0.2721271,0
4619,0.2648877,0
4620,0.2614349,0
4621,0.2528805,0
4622,0.2474389,0
4623,0.2384288,0
4624,0.2345914,0
4625,0.2268231,0
4626,0.2192975,0
4627,0.2117984,0
4628,0.2040997,0
4629,0.1956201,0
4630,0.1913161,0
4631,0.1786987,0
4632,0.1741047,0
4633,0.1695614,0
4634,0.158952,0
4635,0.1497996,0
4636,0.1434805,0
4637,0.1350696,0
4638,0.1265766,0
4639,0.1202325,0
4640,0.1109274,0
4641,0.1045768,0
4642,0.09721063,0
4643,0.08973268,0
4644,0.07635418,0
4645,0.07069381,0
4646,0.06394629,0
4647,0.05601522,0
4648,0.04581906,0
4649,0.037367,0
4650,0.02854824,0
4651,0.01927634,0
4652,0.009618816,0
4653,0.003877867,0
4654,-0.008216272,0
4655,-0.01515541,0
4656,-0.02422658,0
4657,-0.03142066,0
4658,-0.04161991,0
4659,-0.05014545,0
4660,-0.05961512,0
4661,-0.06837468,0
4662,-0.07676779,0
4663,-0.08495481,0
4664,-0.09664336,0
4665,-0.1018493,0
4666,-0.1111704,0
4667,-0.1191337,0
4668,-0.1283994,0
4669,-0.1369706,0
4670,-0.1470374,0
4671,-0.1536291,0
4672,-0.1615982,0
4673,-0.1700923,0
4674,-0.1778485,0
4675,-0.1850149,0
4676,-0.1931419,0
4677,-0.2002789,0
4678,-0.2094699,0
4679,-0.2147479,0
4680,-0.2224677,0
4681,-0.2288387,0
4682,-0.2360838,0
4683,-0.2439199,0
4684,-0.2493068,0
4685,-0.2576708,0
4686,-0.2635816,0
4687,-0.2682171,0
4688,-0.2774574,0
4689,-0.2847224,0
4690,-0.2863576,0
4691,-0.2930634,0
4692,-0.298201,0
4693,-0.3028442,0
4694,-0.3098906,0
4695,-0.3143045,0
4696,-0.3198876,0
4697,-0.3238263,0
4698,-0.3260363,0
4699,-0.3290079,0
4700,-0.3366948,0
4701,-0.3385329,0
4702,-0.3401867,0
4703,-0.3438196,0
4704,-0.3491185,0
4705,-0.3505003,0
4706,-0.3557056,0
4707,-0.3558288,0
4708,-0.3579568,0
4709,-0.3579228,0
4710,-0.3607375,0
4711,-0.3624376,0
4712,-0.362909,0
4713,-0.3659405,0
4714,-0.3645733,0
4715,-0.366359,0
4716,-0.3672931,0
4717,-0.3686549,0
4718,-0.3667659,0
4719,-0.3657656,0
4720,-0.3713974,0
4721,-0.3733094,0
4722,-0.37687,0
4723,-0.3783109,0
4724,-0.3788354,0
4725,-0.3796385,0
4726,-0.3832157,0
4727,-0.3826604,0
4728,-0.3822055,0
4729,-0.3809084,0
4730,-0.3787844,0
4731,-0.3772826,0
4732,-0.3760555,0
4733,-0.3729796,0
4734,-0.3692833,0
4735,-0.3672485,0
4736,-0.3649998,0
4737,-0.3616158,0
4738,-0.3581379,0
4739,-0.3533733,0
4740,-0.3474731,0
4741,-0.3436709,0
4742,-0.3385347,0
4743,-0.3323259,0
4744,-0.3275593,0
4745,-0.3229735,0
4746,-0.3141947,0
4747,-0.309015,0
4748,-0.3037901,0
4749,-0.2947907,0
4750,-0.2882422,0
4751,-0.2796474,0
4752,-0.2750952,0
4753,-0.2674381,0
4754,-0.2612025,0
4755,-0.2494756,0
4756,-0.2442527,0
4757,-0.2368547,0
4758,-0.2289104,0
4759,-0.2174677,0
4760,-0.2118424,0
4761,-0.2072514,0
4762,-0.1963833,0
4763,-0.1867419,0
4764,-0.1793694,0
4765,-0.1682188,0
4766,-0.1616078,0
4767,-0.1495011,0
4768,-0.1402421,0
4769,-0.1309816,0
4770,-0.1237614,0
4771,-0.1129114,0
4772,-0.1044105,0
4773,-0.09667175,0
4774,-0.08601259,0
4775,-0.07769562,0
4776,-0.06961935,0
4777,-0.05625667,0
4778,-0.0494364,0
4779,-0.04147938,0
4780,-0.02960888,0
4781,-0.02381597,0
4782,-0.01269285,0
4783,-0.003384964,0
4784,0.00472129,0
4785,0.01171698,0
4786,0.02252344,0
4787,0.02990952,0
4788,0.04141714,0
4789,0.0483043,0
4790,0.05542082,0
4791,0.06551278,0
4792,0.07558412,0
4793,0.0799995,0
4794,0.09032576,0
4795,0.09780896,0
4796,0.1052304,0
4797,0.113923,0
4798,0.1210007,0
4799,0.1278563,0
4800,0.1365018,0
4801,0.1450501,0
4802,0.150537,0
4803,0.1585325,0
4804,0.1642748,0
4805,0.1734991,0
4806,0.1760446,0
4807,0.1876329,0
4808,0.1934196,0
4809,0.1981114,0
4810,0.2043005,0
4811,0.212337,0
4812,0.2184228,0
4813,0.2268781,0
4814,0.2303298,0
4815,0.238947,0
4816,0.2432072,0
4817,0.2530194,0
4818,0.2557644,0
4819,0.2613391,0
4820,0.2660562,0
4821,0.2717777,0
4822,0.2799115,0
4823,0.2839093,0
4824,0.2862539,0
4825,0.2936499,0
4826,0.3018148,0
4827,0.3031652,0
4828,0.3074324,0
4829,0.312143,0
4830,0.3152308,0
4831,0.3219992,0
4832,0.3245775,0
4833,0.3297406,0
4834,0.3319043,0
4835,0.3350908,0
4836,0.3422967,0
4837,0.3445551,0
4838,0.3459333,0
4839,0.3478102,0
4840,0.3515141,0
4841,0.3550541,0
4842,0.3564467,0
4843,0.3578856,0
4844,0.3633198,0
4845,0.3630692,0
4846,0.3658792,0
4847,0.3680513,0
4848,0.3697084,0
4849,0.3727117,0
4850,0.3721246,0
4851,0.3741495,0
4852,0.3775307,0
4853,0.3780223,0
4854,0.3790897,0
4855,0.3848259,0
4856,0.3856872,0
4857,0.3829875,0
4858,0.3837365,0
4859,0.3782835,0
4860,0.3738103,0
4861,0.3734865,0
4862,0.3692147,0
4863,0.3625425,0
4864,0.3602646,0
4865,0.357162,0
4866,0.3491457,0
4867,0.3489907,0
4868,0.3393108,0
4869,0.335557,0
4870,0.3293938,0
4871,0.3240689,0
4872,0.3168979,0
4873,0.3137776,0
4874,0.3055382,0
4875,0.298997,0
4876,0.2937525,0
4877,0.2893598,0
4878,0.2788104,0
4879,0.2718222,0
4880,0.2655332,0
4881,0.2575727,0
4882,0.2499162,0
4883,0.2436973,0
4884,0.2364058,0
4885,0.2271085,0
4886,0.2209704,0
4887,0.2121323,0
4888,0.2066811,0
4889,0.1980016,0
4890,0.1914732,0
4891,0.1820742,0
4892,0.1745113,0
4893,0.1671713,0
4894,0.1596507,0
4895,0.151778,0
4896,0.1407109,0
4897,0.1335413,0
4898,0.1258308,0
4899,0.1178171,0
4900,0.1052509,0
4901,0.1008799,0
4902,0.0929065,0
4903,0.08153006,0
4904,0.07147139,0
4905,0.06348494,0
4906,0.05602194,0
4907,0.0455536,0
4908,0.03552362,0
4909,0.02722734,0
4910,0.01712537,0
4911,0.007024344,0
4912,0.0002186628,0
4913,-0.01011756,0
4914,-0.01921186,0
4915,-0.0275107,0
4916,-0.03652871,0
4917,-0.0454201,0
4918,-0.05624989,0
4919,-0.06699485,0
4920,-0.07715915,0
4921,-0.08360445,0
4922,-0.09589519,0
4923,-0.1044193,0
4924,-0.1106601,0
4925,-0.120939,0
4926,-0.1313795,0
4927,-0.1399588,0
4928,-0.1479047,0
4929,-0.1535795,0
4930,-0.1663305,0
4931,-0.1746647,0
4932,-0.1812763,0
4933,-0.1896251,0
4934,-0.2005571,0
4935,-0.2064525,0
4936,-0.2164859,0
4937,-0.2230877,0
4938,-0.2306589,0
4939,-0.2384098,0
4940,-0.2447329,0
4941,-0.2533698,0
4942,-0.2596772,0
4943,-0.267268,0
4944,-0.2759262,0
4945,-0.2773851,0
4946,-0.2869751,0
4947,-0.2935439,0
4948,-0.298818,0
4949,-0.3032458,0
4950,-0.3108086,0
4951,-0.3163702,0
4952,-0.3221955,0
4953,-0.3275656,0
4954,-0.3307155,0
4955,-0.336484,0
4956,-0.3434217,0
4957,-0.3466835,0
4958,-0.3509447,0
4959,-0.3526577,0
4960,-0.357894,0
4961,-0.3589019,0
4962,-0.3648059,0
4963,-0.3675251,0
4964,-0.368434,0
4965,-0.3723052,0
4966,-0.3724375,0
4967,-0.375503,0
4968,-0.3769305,0
4969,-0.3799457,0
4970,-0.3804646,0
4971,-0.381471,0
4972,-0.3842721,0
4973,-0.3842157,0
4974,-0.3825032,0
4975,-0.3758662,0
4976,-0.3769194,0
4977,-0.3761091,0
4978,-0.3756105,0
4979,-0.3730555,0
4980,-0.3698602,0
4981,-0.363822,0
4982,-0.3538408,0
4983,-0.3464189,0
4984,-0.3368099,0
4985,-0.3310634,0
4986,-0.3273275,0
4987,-0.3194153,0
4988,-0.3128568,0
4989,-0.3066087,0
4990,-0.3021764,0
4991,-0.2955273,0
4992,-0.2938032,0
4993,-0.2895964,0
4994,-0.2827157,0
4995,-0.2787409,0
4996,-0.2760746,0
4997,-0.2724404,0
4998,-0.2683066,0
4999,-0.2652662,0
5000,-0.2513054,1.999833
5001,-0.1455996,3
5002,-0.206827,3
5003,-0.2403423,3
5004,-0.2647589,3
5005,-0.4633921,3
5006,-0.1776548,3
5007,-0.1752851,3
5008,-0.2529492,3
5009,-0.1925331,3
5010,-0.1078483,3
5011,-0.4021885,3
5012,-0.4761777,3
5013,-0.0574968,3
5014,-0.1004615,3
5015,-0.2455299,3
5016,-0.1664057,3
5017,-0.159195,3
5018,-0.1861704,3
5019,-0.2842727,3
5020,-0.02301112,3
5021,-0.2554559,3
5022,-0.2221276,3
5023,-0.02557664,3
5024,-0.1667253,3
5025,-0.2061125,3
5026,-0.0542729,3
5027,-0.3689849,3
5028,-0.1609201,3
5029,-0.08332443,3
5030,-0.1319,3
5031,-0.1592814,3
5032,-0.07026158,3
5033,-0.11505,3
5034,-0.1139051,3
5035,-0.04705333,3
5036,-0.05216659,3
5037,-0.05003609,3
5038,-0.06387318,3
5039,-0.06377018,3
5040,-0.03509802,3
5041,-0.02959757,3
5042,-0.05880376,3
5043,-0.008439519,3
5044,-0.0202587,3
5045,-0.01364007,3
5046,-0.003752199,3
5047,0.004880635,3
5048,0.02384298,3
5049,0.03703551,3
5050,0.01161071,3
5051,0.07236197,3
5052,0.04072822,3
5053,0.04304904,3
5054,0.1613804,3
5055,0.04254866,3
5056,0.07809844,3
5057,0.1972189,3
5058,0.1127267,3
5059,0.1273421,3
5060,0.1227367,3
5061,0.3051289,3
5062,0.1460462,3
5063,0.2072222,3
5064,0.0816091,3
5065,0.1543894,3
5066,0.28619,3
5067,0.1907359,3
5068,0.1209802,3
5069,0.08331899,3
5070,0.4003775,3
5071,0.111278,3
5072,0.1280544,3
5073,0.3270328,3
5074,0.1141593,3
5075,0.4525925,3
5076,0.2637298,3
5077,0.4474775,3
5078,0.2078738,3
5079,0.1810962,3
5080,0.2997251,3
5081,0.2488223,3
5082,0.2557644,3
5083,0.360961,3
5084,0.2124034,3
5085,0.4568313,3
5086,0.2584326,3
5087,0.3654707,3
5088,0.1414227,3
5089,0.3382272,3
5090,0.2324961,3
5091,0.1887984,3
5092,0.3200331,3
5093,0.5992005,3
5094,0.1056198,3
5095,0.6811203,3
5096,0.4167803,3
5097,0.2205409,3
5098,0.1636968,3
5099,0.6057926,3
5100,0.434725,3
5101,0.2893395,3
5102,0.2516196,3
5103,0.386259,3
5104,0.2355297,3
5105,0.4185443,3
5106,0.08435401,3
5107,0.1808249,3
5108,0.3305008,3
5109,0.09535947,3
5110,0.2337127,3
5111,0.6705428,3
5112,0.5616754,3
5113,0.1699291,3
5114,0.1732347,3
5115,0.2696923,3
5116,0.3060951,3
5117,0.2638789,3
5118,0.1449158,3
5119,0.1625358,3
5120,0.1351532,3
5121,0.1625935,3
5122,0.468604,3
5123,0.2312741,3
5124,0.1369773,3
5125,0.1393654,3
5126,0.3163954,3
5127,0.1696641,3
5128,0.03444267,3
5129,0.1595049,3
5130,0.2401138,3
5131,0.2763074,3
5132,0.09594059,3
5133,0.09932442,3
5134,0.1690983,3
5135,0.3890231,3
5136,0.09151433,3
5137,0.2304897,3
5138,0.1705112,3
5139,0.1754541,3
5140,0.172901,3
5141,0.1994777,3
5142,0.07178333,3
5143,0.1914361,3
5144,0.0962231,3
5145,0.05379744,3
5146,0.1715617,3
5147,0.1201414,3
5148,0.1182275,3
5149,0.06648109,3
5150,0.1147745,3
5151,0.1875188,3
5152,0.1328664,3
5153,0.1193095,3
5154,0.02659938,3
5155,0.1255938,3
5156,0.02293613,3
5157,0.1300654,3
5158,0.1387521,3
5159,0.06631378,3
5160,0.0611919,3
5161,0.02714102,3
5162,0.05313756,3
5163,0.09271129,3
5164,0.02620751,3
5165,0.01773687,3
5166,0.03998665,3
5167,0.0299664,3
5168,0.005588985,3
5169,0.01557229,3
5170,0.00809113,3
5171,-0.0008862226,3
5172,-0.004437202,3
5173,-0.01402478,3
5174,-0.02271792,3
5175,-0.01267106,3
5176,-0.05781696,3
5177,-0.06394363,3
5178,-0.03232236,3
5179,-0.06031828,3
5180,-0.009532049,3
5181,-0.07982568,3
5182,-0.09574203,3
5183,-0.1427753,3
5184,-0.02075673,3
5185,-0.04040639,3
5186,-0.1393743,3
5187,-0.0545961,3
5188,-0.1341537,3
5189,-0.1122812,3
5190,-0.1499934,3
5191,-0.02241841,3
5192,-0.0865965,3
5193,-0.2976445,3
5194,-0.1797194,3
5195,-0.1380317,3
5196,-0.1818608,3
5197,-0.2850316,3
5198,-0.2083264,3
5199,-0.2720402,3
5200,-0.07890022,3
5201,-0.1896908,3
5202,-0.09204443,3
5203,-0.02702621,3
5204,-0.2521809,3
5205,-0.4402673,3
5206,-0.05494406,3
5207,-0.2223578,3
5208,-0.3200269,3
5209,-0.1770575,3
5210,-0.114977,3
5211,-0.151434,3
5212,-0.3905414,3
5213,-0.190115,3
5214,-0.2777121,3
5215,-0.1952375,3
5216,-0.02210883,3
5217,-0.05812109,3
5218,-0.5022843,3
5219,-0.2360237,3
5220,-0.05627521,3
5221,-0.1393788,3
5222,-0.2012182,3
5223,-0.1927146,3
5224,-0.4384969,3
5225,-0.5352678,3
5226,-0.2289559,3
5227,-0.02336281,3
5228,-0.3852902,3
5229,-0.1405679,3
5230,-0.359398,3
5231,-0.04769687,3
5232,-0.07385255,3
5233,-0.03061073,3
5234,-0.195914,3
5235,-0.6660401,3
5236,-0.5095901,3
5237,-0.2863652,3
5238,-0.06339432,3
5239,-0.4639643,3
5240,-0.2389903,3
5241,-0.1179193,3
5242,-0.1997865,3
5243,-0.2423492,3
5244,-0.2678168,3
5245,-0.1148326,3
5246,-0.3738254,3
5247,-0.4209415,3
5248,-0.2351957,3
5249,-0.2041944,3
5250,-0.2172357,3
5251,-0.1052148,3
5252,-0.2171136,3
5253,-0.2734922,3
5254,-0.145513,3
5255,-0.1105512,3
5256,-0.1611753,3
5257,-0.09297842,3
5258,-0.2067188,3
5259,-0.07108866,3
5260,-0.2365729,3
5261,-0.06574247,3
5262,-0.04940035,3
5263,-0.1038187,3
5264,-0.1917979,3
5265,-0.1656687,3
5266,-0.1251874,3
5267,-0.06268208,3
5268,-0.09979486,3
5269,-0.1908134,3
5270,-0.03246365,3
5271,-0.03179536,3
5272,-0.1152777,3
5273,-0.1066099,3
5274,-0.1290241,3
5275,-0.0877943,3
5276,-0.1871083,3
5277,-0.07786823,3
5278,-0.01817795,3
5279,-0.07015212,3
5280,-0.1888349,3
5281,-0.02454859,3
5282,-0.05524358,3
5283,-0.06803105,3
5284,-0.07106294,3
5285,-0.09401533,3
5286,-0.01591713,3
5287,-0.07390639,3
5288,-0.05608939,3
5289,-0.04885619,3
5290,-0.03160276,3
5291,-0.01996651,3
5292,-0.03208219,3
5293,-0.00694434,3
5294,-0.01054488,3
5295,-0.001698236,3
5296,-0.0001282363,3
5297,0.003297584,3
5298,0.002830064,3
5299,0.02325628,3
5300,0.005243434,3
5301,0.04248684,3
5302,0.03900243,3
5303,0.02566072,3
5304,0.04028208,3
5305,0.01734351,3
5306,0.03019729,3
5307,0.09287845,3
5308,0.07430421,3
5309,0.1227918,3
5310,0.05074528,3
5311,0.01338457,3
5312,0.009997777,3
5313,0.2501007,3
5314,0.1105649,3
5315,0.08763298,3
5316,0.06472012,3
5317,0.1711898,3
5318,0.06461591,3
5319,0.1456094,3
5320,0.1753066,3
5321,0.06362475,3
5322,0.1195118,3
5323,0.01927087,3
5324,0.1069189,3
5325,0.1687294,3
5326,0.2756682,3
5327,0.163236,3
5328,0.1099167,3
5329,0.1879553,3
5330,0.03543933,3
5331,0.1662791,3
5332,0.06253397,3
5333,0.1753665,3
5334,0.2282621,3
5335,0.2794529,3
5336,0.2303329,3
5337,0.1229083,3
5338,0.1688108,3
5339,0.2038653,3
5340,0.1249133,3
5341,0.02123006,3
5342,0.2761056,3
5343,0.1167358,3
5344,0.05741325,3
5345,0.2756456,3
5346,0.4127631,3
5347,0.3101855,3
5348,0.1372077,3
5349,0.07227013,3
5350,0.2879606,3
5351,0.1376255,3
5352,0.2744874,3
5353,0.1016874,3
5354,0.2931981,3
5355,0.1973496,3
5356,0.1473758,3
5357,0.2103152,3
5358,0.09149686,3
5359,0.2460917,3
5360,0.1441265,3
5361,0.068592,3
5362,0.2554685,3
5363,0.06011992,3
5364,0.07857336,3
5365,0.1100474,3
5366,0.01868887,3
5367,0.0327263,3
5368,0.3037916,3
5369,0.1819281,3
5370,0.02191354,3
5371,0.213834,3
5372,0.1560983,3
5373,0.05421873,3
5374,0.0587277,3
5375,0.2322764,3
5376,0.1239273,3
5377,0.01873847,3
5378,0.06774414,3
5379,0.01492145,3
5380,0.3321668,3
5381,0.1694084,3
5382,0.1443213,3
5383,0.1741937,3
5384,0.1549985,3
5385,0.1137931,3
5386,0.01995136,3
5387,0.1065964,3
5388,0.07799891,3
5389,0.07952391,3
5390,0.2709402,3
5391,0.2160908,3
5392,0.1246567,3
5393,0.06723168,3
5394,0.1079118,3
5395,0.1389939,3
5396,0.01873018,3
5397,0.01988436,3
5398,0.08151422,3
5399,0.2638725,3
5400,0.1221153,0.6001001
5401,0.06153631,0
5402,0.07979447,0
5403,0.08928497,0
5404,0.09062189,0
5405,0.09004132,0
5406,0.08261326,0
5407,0.08151999,0
5408,0.07546328,0
5409,0.07226484,0
5410,0.06676042,0
5411,0.06481983,0
5412,0.05662633,0
5413,0.05878176,0
5414,0.05295514,0
5415,0.0453666,0
5416,0.04199985,0
5417,0.03771303,0
5418,0.03496419,0
5419,0.0294841,0
5420,0.02657451,0
5421,0.01968205,0
5422,0.01651133,0
5423,0.01416169,0
5424,0.006935983,0
5425,-5.456217e-05,0
5426,-0.0007332173,0
5427,-0.004776613,0
5428,-0.01184681,0
5429,-0.0182367,0
5430,-0.02286059,0
5431,-0.02300037,0
5432,-0.02713138,0
5433,-0.03560269,0
5434,-0.03699646,0
5435,-0.04229227,0
5436,-0.04710155,0
5437,-0.05114862,0
5438,-0.05611984,0
5439,-0.05952732,0
5440,-0.06183025,0
5441,-0.06279899,0
5442,-0.06903858,0
5443,-0.07496062,0
5444,-0.07724483,0
5445,-0.08270645,0
5446,-0.08364663,0
5447,-0.09135473,0
